nama_video,label,jumlah_orang_per_frame,avg_speed,overlap_count
aKK0B4kpKZA_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1]","[0.0, 0.5744448304176331, 0.6557727456092834, 0.7863907217979431, 1.0125370025634766, 0.6606593132019043, 0.6090975403785706, 0.7631729245185852, 0.8296672105789185, 0.6315087080001831, 0.9588488340377808, 0.6023059487342834, 1.0614014863967896, 1.3067165613174438, 1.5300227403640747, 1.1090223789215088]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Am9mUxPTvK4_0,NonFight,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","[0.0, 0.270059734582901, 0.2698761224746704, 0.47011545300483704, 0.47840091586112976, 0.17692123353481293, 0.10537281632423401, 0.10434583574533463, 0.12457677721977234, 0.26755666732788086, 0.27120277285575867, 0.1819908171892166, 0.2734335660934448, 0.5630625486373901, 0.3322713077068329, 0.3186679184436798]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
aoFX2ZCB_0,NonFight,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[0.0, 0.38702890276908875, 0.302163302898407, 0.2672530710697174, 0.2930152416229248, 0.14579229056835175, 0.15731598436832428, 0.7826976776123047, 0.8713942170143127, 0.23501704633235931, 0.3451940715312958, 0.43304243683815, 0.4164639115333557, 0.3014385402202606, 0.22483578324317932, 0.2120823860168457]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
API3q8TBGu4_0,NonFight,"[1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 4, 1, 0]","[0.0, 0.38296881318092346, 0.4022137224674225, 0.385089248418808, 0.4950685203075409, 0.47566884756088257, 0.34341007471084595, 0.371040016412735, 0.4701794981956482, 0.7179443836212158, 0.7155654430389404, 0.6218944191932678, 0.4279971122741699, 0.3610110878944397, 0.40582945942878723, 0.8294841647148132]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]"
API3q8TBGu4_1,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.3441571295261383, 0.3174862563610077, 0.30209916830062866, 0.3311236798763275, 0.3220612704753876, 0.2995571792125702, 0.31192582845687866, 0.30639344453811646, 0.3728480041027069, 0.3415539562702179, 0.33091893792152405, 0.3148185908794403, 0.31186431646347046, 0.3007749319076538, 0.30889835953712463]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
aQysMqg0K7M_0,NonFight,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 1]","[0.0, 0.1812809556722641, 0.1892678141593933, 0.1966906636953354, 0.22617480158805847, 0.16586023569107056, 0.19032622873783112, 0.1924356073141098, 0.23195569217205048, 0.3745405375957489, 0.30365559458732605, 0.34014520049095154, 0.46095994114875793, 0.3643346130847931, 0.3001423478126526, 0.3847810924053192]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
aQysMqg0K7M_1,NonFight,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]","[0.0, 0.7142690420150757, 0.9614115357398987, 1.114883303642273, 1.0452207326889038, 0.6339213848114014, 0.5752598643302917, 0.5008280873298645, 0.3303993046283722, 0.14000466465950012, 0.18873335421085358, 0.24077509343624115, 0.18604524433612823, 0.2495482861995697, 0.22599560022354126, 0.23275989294052124]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
aQysMqg0K7M_2,NonFight,"[2, 3, 3, 1, 4, 2, 1, 1, 2, 2, 2, 2, 4, 4, 3, 2]","[0.0, 0.8177388906478882, 0.4977467656135559, 0.4567962884902954, 0.40782758593559265, 0.48146969079971313, 0.41144296526908875, 0.25591862201690674, 0.34587857127189636, 0.33865973353385925, 0.5779434442520142, 0.5636337995529175, 0.553261935710907, 0.5528044700622559, 0.39554476737976074, 0.4452446699142456]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
aQysMqg0K7M_3,NonFight,"[3, 4, 3, 3, 3, 3, 3, 3, 5, 4, 4, 4, 7, 3, 2, 6]","[0.0, 0.4608314633369446, 0.49245497584342957, 0.39791110157966614, 0.4014204144477844, 0.3228769302368164, 0.45334532856941223, 0.5058653950691223, 0.31467944383621216, 0.3867253065109253, 0.3858809471130371, 0.37232547998428345, 0.43710049986839294, 0.5238866806030273, 0.4637770652770996, 0.36954358220100403]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1]"
aRvWjteA_0,NonFight,"[3, 0, 1, 2, 3, 1, 2, 0, 0, 2, 2, 0, 3, 2, 3, 3]","[0.0, 0.06949540227651596, 0.05784647539258003, 0.04795999452471733, 0.04953733831644058, 0.04586884006857872, 0.031699858605861664, 0.0626612976193428, 0.03387359529733658, 0.042807068675756454, 0.10551607608795166, 0.06515011191368103, 0.06223410367965698, 0.06394675374031067, 0.06589793413877487, 0.07304248958826065]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
arXD3QM2_0,NonFight,"[0, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1]","[0.0, 0.13404443860054016, 0.0890781357884407, 0.1696837991476059, 0.18918979167938232, 0.5360413789749146, 0.7358810901641846, 0.4105905592441559, 0.4648268222808838, 0.5661718845367432, 0.76401287317276, 0.8813967704772949, 0.34591299295425415, 0.5409908294677734, 0.21449589729309082, 0.2514057457447052]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
as4zD6d86q0_0,NonFight,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0.0, 0.9328436851501465, 1.2684032917022705, 0.7794129848480225, 1.2695502042770386, 1.3874508142471313, 1.3939132690429688, 1.2074518203735352, 1.3733272552490234, 1.1980140209197998, 2.055678129196167, 1.8486231565475464, 1.404205560684204, 1.5248143672943115, 1.2896919250488281, 1.5400813817977905]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AsGAgf8U2rk_0,NonFight,"[5, 4, 7, 5, 8, 6, 5, 6, 5, 5, 5, 5, 6, 8, 4, 3]","[0.0, 0.21651455760002136, 0.19528254866600037, 0.20849595963954926, 0.28008848428726196, 0.2186625599861145, 0.13637083768844604, 0.19592207670211792, 0.1759047955274582, 0.18517988920211792, 0.22284412384033203, 0.2700580656528473, 0.2378285974264145, 0.20904342830181122, 0.359179824590683, 0.5065193176269531]","[1, 1, 5, 1, 9, 5, 4, 4, 2, 3, 3, 2, 7, 9, 1, 1]"
Assault005_x264_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1]","[0.0, 0.0855369046330452, 0.46339523792266846, 0.5432783365249634, 0.9032663106918335, 0.3164389431476593, 1.279915690422058, 1.3104188442230225, 0.5278018712997437, 0.22432604432106018, 0.4072165787220001, 0.29104188084602356, 0.5105706453323364, 0.6517462134361267, 0.7878677248954773, 0.9188801050186157]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Assault005_x264_1,NonFight,"[1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 2, 0, 1, 1, 1]","[0.0, 1.245219349861145, 1.366066813468933, 1.867531180381775, 0.8934577703475952, 0.7737594246864319, 0.36068135499954224, 0.38120269775390625, 0.41286206245422363, 0.5520564317703247, 0.3769126236438751, 0.41222941875457764, 0.7347483038902283, 0.8869838714599609, 2.0961031913757324, 1.2176011800765991]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Assault009_x264_0,NonFight,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 3]","[0.0, 0.18063028156757355, 0.1525648534297943, 0.19492152333259583, 0.16692590713500977, 0.118718221783638, 0.08903411030769348, 0.06968383491039276, 0.5787787437438965, 0.4739094078540802, 0.34010520577430725, 0.36442816257476807, 0.5376702547073364, 0.37597110867500305, 0.45789676904678345, 0.4607778787612915]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
Assault009_x264_1,NonFight,"[3, 3, 3, 3, 4, 4, 4, 6, 6, 5, 5, 4, 5, 5, 5, 5]","[0.0, 0.4413900375366211, 0.49060675501823425, 0.5300308465957642, 0.32922467589378357, 0.23578014969825745, 0.4258432686328888, 0.35648250579833984, 0.4248943626880646, 0.3891966938972473, 0.2776925265789032, 0.2622107267379761, 0.16918767988681793, 0.19963891804218292, 0.20917339622974396, 0.23875905573368073]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Assault010_x264_0,NonFight,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[0.0, 0.8993608355522156, 1.0027503967285156, 0.798639714717865, 0.7394999265670776, 0.4932534396648407, 0.35576674342155457, 0.4826977550983429, 0.32098639011383057, 0.4102335572242737, 0.27986007928848267, 0.2411860078573227, 0.3993741273880005, 0.26939210295677185, 0.3148825466632843, 0.386859267950058]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Assault010_x264_1,NonFight,"[1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 2, 2, 2, 1, 1, 1]","[0.0, 0.7919816374778748, 1.2093589305877686, 1.4830665588378906, 0.7141904830932617, 0.5379958748817444, 0.4274580776691437, 0.6549122333526611, 0.7881007194519043, 0.7395837306976318, 0.7587379217147827, 0.6348010301589966, 0.5797236561775208, 0.6899749040603638, 1.1930676698684692, 0.8974850177764893]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Assault011_x264_0,NonFight,"[3, 2, 2, 2, 2, 2, 2, 3, 4, 3, 5, 4, 2, 1, 3, 4]","[0.0, 0.43170690536499023, 0.38794827461242676, 0.4621155261993408, 0.41137754917144775, 0.4854201674461365, 0.4132237136363983, 0.7834917306900024, 0.7269298434257507, 0.7752374410629272, 1.0400432348251343, 0.9037219285964966, 0.4472474157810211, 0.36869415640830994, 0.349041223526001, 0.39532995223999023]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
Assault011_x264_1,NonFight,"[3, 3, 5, 4, 4, 4, 5, 3, 3, 3, 3, 3, 4, 3, 3, 3]","[0.0, 0.4634295701980591, 0.5478805303573608, 0.7288908958435059, 0.5447624325752258, 0.6872928738594055, 0.4758719801902771, 0.6012939214706421, 0.5888059139251709, 0.754599928855896, 0.5325110554695129, 0.5155773758888245, 0.3587961792945862, 0.32027849555015564, 0.2796317934989929, 0.2559150457382202]","[0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
AszvEN7z_0,NonFight,"[6, 8, 5, 5, 3, 4, 6, 5, 5, 5, 5, 5, 8, 6, 7, 7]","[0.0, 0.28635847568511963, 0.3182666301727295, 0.3671247065067291, 0.5311080813407898, 0.8021836876869202, 1.0776501893997192, 1.001278042793274, 1.2455388307571411, 0.38565146923065186, 0.13924568891525269, 0.19773095846176147, 0.3413444459438324, 0.2880135178565979, 0.45944681763648987, 0.6371116638183594]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
ATDMY6PzK9U_0,NonFight,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 1]","[0.0, 0.16453443467617035, 0.12405794858932495, 0.07826153188943863, 0.08043799549341202, 0.06568339467048645, 0.11855386197566986, 0.12222850322723389, 0.22378289699554443, 0.12621499598026276, 0.23736675083637238, 0.9284741282463074, 1.2179397344589233, 0.8482130765914917, 2.0690319538116455, 1.5141139030456543]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
az7WDDFT_0,NonFight,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1]","[0.0, 0.10260764509439468, 0.06563140451908112, 0.05704787001013756, 0.052560627460479736, 0.07410682737827301, 0.04951068386435509, 0.07679999619722366, 0.06672369688749313, 0.057904377579689026, 0.04945799335837364, 0.0694407969713211, 0.06064195558428764, 0.05885215103626251, 0.08024359494447708, 0.055274803191423416]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]"
B3UdlWcs_0,NonFight,"[9, 8, 10, 11, 9, 9, 8, 9, 12, 9, 9, 9, 10, 9, 14, 11]","[0.0, 0.5505441427230835, 1.0835484266281128, 0.4000874161720276, 0.373945951461792, 0.32181382179260254, 0.4096827208995819, 0.6103644371032715, 0.4410281777381897, 0.5944690704345703, 0.38207530975341797, 0.36398476362228394, 0.37399056553840637, 0.40500372648239136, 0.4856378138065338, 0.6538951396942139]","[3, 1, 3, 4, 0, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 2]"
B6DO4tXb_0,NonFight,"[2, 2, 3, 3, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 3]","[0.0, 1.1662297248840332, 1.2962580919265747, 0.8514784574508667, 0.9552283883094788, 0.6262357831001282, 1.6149201393127441, 1.2859424352645874, 0.7424414157867432, 2.243123769760132, 1.7899627685546875, 2.609333038330078, 3.5265605449676514, 4.9856367111206055, 3.3041999340057373, 3.043330430984497]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
b6XfVAZC9Zs_0,NonFight,"[1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 4, 2, 1, 2, 3, 2]","[0.0, 0.08225210756063461, 0.05274718999862671, 0.08253276348114014, 0.7253866791725159, 0.25160089135169983, 0.4335172474384308, 0.3877416253089905, 9.176253318786621, 1.3188732862472534, 1.2392184734344482, 0.8732587099075317, 0.8431805372238159, 0.7677715420722961, 0.43658769130706787, 0.8064336776733398]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
b6XfVAZC9Zs_1,NonFight,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0.0, 0.866263747215271, 0.7542348504066467, 0.6005757451057434, 0.30406898260116577, 0.22177515923976898, 0.08210229873657227, 0.24299515783786774, 0.4543033242225647, 0.6212981939315796, 0.28423410654067993, 0.3916335701942444, 0.5570572018623352, 0.273089200258255, 0.16894403100013733, 0.05379383638501167]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
b6XfVAZC9Zs_2,NonFight,"[3, 2, 3, 3, 1, 2, 2, 2, 3, 3, 2, 3, 3, 3, 2, 2]","[0.0, 1.6063628196716309, 1.2747547626495361, 0.6015273928642273, 0.7466919422149658, 0.7480566501617432, 0.41918283700942993, 0.24301201105117798, 0.25084781646728516, 0.2315363734960556, 0.26963815093040466, 0.26456281542778015, 0.502586305141449, 0.3615574538707733, 0.533987820148468, 0.311079740524292]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]"
b9I5dDvH_0,NonFight,"[3, 5, 4, 4, 5, 3, 3, 4, 3, 3, 4, 5, 4, 5, 5, 4]","[0.0, 0.0730152428150177, 0.024111062288284302, 0.05441558361053467, 0.03493425250053406, 0.035875264555215836, 0.0476614348590374, 0.03756403177976608, 0.03987696394324303, 0.05839616060256958, 0.03448968008160591, 0.03824422508478165, 0.0295424722135067, 0.031263165175914764, 0.036897171288728714, 0.025132618844509125]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]"
bd48s5BpoGY_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.22912397980690002, 0.2556494474411011, 0.16544193029403687, 0.05711736902594566, 0.057515788823366165, 0.03631521016359329, 0.01813313364982605, 0.08954144269227982, 0.058748092502355576, 0.03856011852622032, 0.027855686843395233, 0.040888622403144836, 0.02949676290154457, 0.036928802728652954, 0.03266105055809021]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BEoVUtDm_0,NonFight,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.6792430877685547, 0.3576706647872925, 0.24336548149585724, 0.6645902991294861, 0.3412063717842102, 0.38604557514190674, 0.34133127331733704, 0.4067062437534332, 0.23663420975208282, 0.2517242431640625, 0.19431546330451965, 0.34775277972221375, 0.24586303532123566, 0.4227887988090515, 0.5635094046592712]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bK1saynI_0,NonFight,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.1733594387769699, 0.17078517377376556, 0.25849151611328125, 0.3041391372680664, 0.40829598903656006, 0.1516183614730835, 0.2206592857837677, 0.14990289509296417, 0.37982046604156494, 0.16263271868228912, 0.1535852551460266, 0.1826385259628296, 0.14406579732894897, 0.1565515547990799, 0.13749802112579346]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BKtajPcB_0,NonFight,"[1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0.0, 0.23927952349185944, 0.15799087285995483, 0.19608883559703827, 0.16744321584701538, 0.19574451446533203, 0.21305464208126068, 0.1993982046842575, 0.237864688038826, 0.18978817760944366, 0.2173612415790558, 0.22523780167102814, 0.1283068209886551, 0.1963980793952942, 0.27507129311561584, 0.20516520738601685]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BOLcNZ5O_0,NonFight,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0.0, 0.2120441496372223, 0.05642358958721161, 0.09891387075185776, 0.0765700712800026, 0.0630171149969101, 0.08541052788496017, 0.049133528023958206, 0.0990695133805275, 0.08661361783742905, 0.06766373664140701, 0.06106705218553543, 0.1606939285993576, 0.24471743404865265, 0.21576057374477386, 0.3829299807548523]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BOt8ZMpM_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.056584715843200684, 0.02176760323345661, 0.05699343979358673, 0.033871181309223175, 0.053734444081783295, 0.037381645292043686, 0.06040695682168007, 0.03380906209349632, 0.04438246786594391, 0.028641371056437492, 0.051027100533246994, 0.031042616814374924, 0.037975847721099854, 0.02353648655116558, 0.043085649609565735]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BpargJW29Wo_0,NonFight,"[3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[0.0, 0.06382773071527481, 0.11208592355251312, 0.0242532379925251, 0.08490367233753204, 0.04684051498770714, 0.03202693909406662, 0.1304759532213211, 0.03999163955450058, 0.11316294223070145, 0.02351621724665165, 0.029296059161424637, 0.05948224663734436, 0.03999074175953865, 0.13615970313549042, 0.057642340660095215]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BpargJW29Wo_1,NonFight,"[1, 2, 2, 2, 2, 2, 3, 4, 3, 4, 1, 2, 3, 3, 2, 5]","[0.0, 0.14469443261623383, 0.2068343162536621, 0.15512457489967346, 0.1326768696308136, 0.17489564418792725, 0.1272279918193817, 0.23557838797569275, 0.09679137170314789, 0.11032558977603912, 0.15207965672016144, 0.10521472245454788, 0.1340588927268982, 0.09153035283088684, 0.20375479757785797, 0.1704513430595398]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
bpbiA2sr_0,NonFight,"[4, 3, 5, 4, 4, 4, 4, 4, 3, 2, 3, 4, 2, 2, 3, 4]","[0.0, 2.0379931926727295, 1.3875223398208618, 1.2280809879302979, 0.6222860217094421, 0.5965849757194519, 0.2644321024417877, 0.31680333614349365, 0.20942671597003937, 0.13618208467960358, 0.088169164955616, 0.08766245096921921, 0.09344463795423508, 0.08887448161840439, 0.152015820145607, 0.07595048099756241]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bQHNsRpQOIE_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.14604738354682922, 0.1366778463125229, 0.11998558789491653, 0.15360336005687714, 0.16787752509117126, 0.15461446344852448, 0.1454223096370697, 0.14295589923858643, 0.14272482693195343, 0.13060152530670166, 0.16041158139705658, 0.16490760445594788, 0.14890137314796448, 0.14869163930416107, 0.142228364944458]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bQHNsRpQOIE_1,NonFight,"[4, 3, 3, 5, 7, 5, 8, 4, 4, 4, 6, 3, 1, 2, 3, 3]","[0.0, 1.1005597114562988, 1.0846301317214966, 0.7122423052787781, 0.7120236158370972, 0.4660300612449646, 0.49404293298721313, 0.45067650079727173, 0.5125494003295898, 0.3846650719642639, 1.041994333267212, 0.6078053116798401, 0.7119787335395813, 0.4265982508659363, 0.4427313804626465, 0.4658694267272949]","[1, 0, 1, 1, 4, 5, 3, 0, 1, 1, 5, 0, 0, 0, 0, 0]"
bQHNsRpQOIE_2,NonFight,"[3, 4, 5, 7, 8, 5, 5, 5, 4, 3, 4, 4, 3, 3, 1, 1]","[0.0, 0.3656958341598511, 0.4766802191734314, 0.48813194036483765, 0.44548651576042175, 0.49118807911872864, 0.8023071885108948, 0.8297106027603149, 0.6872844696044922, 0.7206493020057678, 0.6966161727905273, 0.7339907884597778, 0.8665607571601868, 0.8689427971839905, 0.9219456911087036, 1.2094335556030273]","[0, 0, 2, 4, 3, 2, 2, 1, 1, 1, 0, 0, 2, 3, 0, 0]"
bUaC34RU_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.06772463768720627, 0.020071523264050484, 0.03505254536867142, 0.03351624682545662, 0.03841696307063103, 0.021497733891010284, 0.04142877086997032, 0.016550084576010704, 0.039904866367578506, 0.03375719115138054, 0.04239409789443016, 0.021816778928041458, 0.018995819613337517, 0.040516581386327744, 0.024225689470767975]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BUjGBAPb_0,NonFight,"[16, 15, 20, 16, 17, 20, 12, 11, 15, 13, 10, 13, 16, 6, 13, 18]","[0.0, 2.9481301307678223, 3.5971577167510986, 2.6162145137786865, 2.5113251209259033, 3.478799343109131, 2.714977502822876, 2.5471930503845215, 3.586810350418091, 3.7505664825439453, 3.06559157371521, 2.5339667797088623, 1.8243379592895508, 1.8955104351043701, 1.9840611219406128, 2.4432473182678223]","[0, 1, 0, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
c1bRFt0x_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.11095547676086426, 0.0995834618806839, 0.12924103438854218, 0.1317887306213379, 0.39019539952278137, 1.082829475402832, 0.605556309223175, 0.8883121609687805, 0.7328826785087585, 0.7166961431503296, 0.3088672459125519, 0.06902129203081131, 0.15363261103630066, 0.9332813620567322, 2.0217902660369873]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
c1PJngmt_0,NonFight,"[6, 5, 5, 6, 6, 7, 5, 6, 6, 6, 7, 8, 6, 6, 6, 5]","[0.0, 0.0800248458981514, 0.067816823720932, 0.06894761323928833, 0.06585197895765305, 0.08197659999132156, 0.04046028479933739, 0.04737316817045212, 0.05869767442345619, 0.055632706731557846, 0.10068107396364212, 0.08672881126403809, 0.09989432990550995, 0.08224181085824966, 0.09557685256004333, 0.09447785466909409]","[1, 1, 0, 0, 2, 3, 1, 1, 1, 0, 2, 4, 1, 0, 1, 0]"
C3cT1JGv_0,NonFight,"[13, 11, 14, 13, 14, 9, 10, 12, 13, 12, 11, 13, 12, 14, 11, 10]","[0.0, 0.3655552268028259, 0.26827472448349, 0.31050190329551697, 0.3839176893234253, 0.3272804021835327, 0.39504575729370117, 0.18452712893486023, 0.1848854124546051, 0.31724485754966736, 0.38076165318489075, 3.6522867679595947, 0.3650442361831665, 0.4906826913356781, 0.45949915051460266, 0.35161563754081726]","[2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
C4SQF-UZzkA_0,NonFight,"[2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","[0.0, 0.9197576642036438, 1.1671520471572876, 1.1127064228057861, 0.9479095935821533, 0.9202104210853577, 1.1921809911727905, 1.2356679439544678, 2.132819175720215, 1.6000033617019653, 1.531479001045227, 1.7137080430984497, 1.2878079414367676, 1.2951092720031738, 0.11697588115930557, 0.06629165261983871]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
C4SQF-UZzkA_1,NonFight,"[4, 4, 4, 3, 4, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 3]","[0.0, 0.517016589641571, 0.6663504242897034, 0.6802131533622742, 0.5331583023071289, 0.4142475128173828, 0.25249266624450684, 0.10268772393465042, 0.13833992183208466, 0.0634131133556366, 0.08019477874040604, 0.09375504404306412, 0.1209140345454216, 0.1345507949590683, 0.2208734154701233, 0.1653934270143509]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
C4SQF-UZzkA_2,NonFight,"[4, 1, 2, 3, 3, 3, 3, 2, 5, 4, 4, 3, 4, 3, 3, 4]","[0.0, 1.2822874784469604, 1.6110373735427856, 1.4516477584838867, 1.3969331979751587, 0.6124749183654785, 1.1252492666244507, 1.7079731225967407, 1.1276713609695435, 0.91178959608078, 0.8943601250648499, 0.7717282176017761, 1.3648896217346191, 1.3263766765594482, 1.3394062519073486, 1.3360064029693604]","[1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 1, 1, 1, 1, 1]"
C76VU1PQ_0,NonFight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.10464967787265778, 0.08536315709352493, 0.10102018713951111, 0.0818338543176651, 0.09681254625320435, 0.0927053689956665, 0.1554965227842331, 0.13253355026245117, 0.13674446940422058, 0.11154408752918243, 0.12484084069728851, 0.11713211983442307, 0.12687653303146362, 0.13475926220417023, 0.1156827062368393]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
